alert_id,timestamp,day,source,severity,title,suppressed,confidence,trust_score,C,B,H,E,trust_decision,gated,actions,rule_evaluation_latency_ms
cf2a0894-ebd2-41c9-a5c1-39133a8fc8a5,2026-02-02T19:30:07.000Z,19,datadog,noise,"Network packet loss on prod-vpc",true,,,,,,,suppressed_by_rule,false,"",5
1400cade-94b7-4704-bb30-4d876bdd098d,2026-02-02T23:48:27.000Z,19,newrelic,P3,"Browser JS error rate spike",true,,,,,,,suppressed_by_rule,false,"",4
e87d63b8-c2bb-4524-8fdd-318d5ac0418d,2026-02-02T17:58:58.000Z,19,splunk,noise,"Forwarder connectivity loss on prod-app-9",false,0.591,0.704,0.591,0.577,0.888,1,conditional,false,"",12
86ab73e5-d331-4b7b-9a95-7ee13ab365d9,2026-02-02T03:21:42.000Z,19,aws-cloudwatch,P1,"Lambda function error rate above threshold",false,1,0.9251,1,0.744,0.934,0.8,human_review_anomaly,true,"create_incident (pending_review);declare_mim (pending_review);page_oncall (pending_review)",11
50f38442-5915-4096-bce9-460d610c0b57,2026-02-02T00:10:28.000Z,19,datadog,noise,"APM trace error spike on payment-processor",false,0.778,0.8593,0.778,1,0.961,0.8,conditional,false,"",3
85adbdca-7519-4e01-88c4-82034f3e9aae,2026-02-02T21:24:01.000Z,19,newrelic,P4,"Transaction error rate elevated on /api/orders",true,,,,,,,suppressed_by_rule,false,"",2
b2ac95c6-fd9d-41e2-a2e9-c98ab1468e24,2026-02-02T06:50:00.000Z,19,splunk,P4,"Security: failed login attempts exceed threshold",false,0.745,0.822,0.745,0.785,0.927,1,conditional,false,"",7
9eb22f41-ade8-44c4-8001-a452e26456bd,2026-02-02T05:50:09.000Z,19,aws-cloudwatch,P3,"ECS task stopped unexpectedly",false,0.735,0.7816,0.735,0.689,0.923,0.8,conditional,false,"create_incident",5
0b71a00c-c936-4642-ad76-93fe8c23f4ce,2026-02-02T22:46:11.000Z,19,datadog,P2,"High latency detected on api-gateway service",true,,,,,,,suppressed_by_rule,false,"",2
6d859a7b-d06e-4e88-9da4-c5bed11ec3f9,2026-02-02T08:24:20.000Z,19,newrelic,P3,"Synthetic monitor failure: checkout-flow",false,0.76,0.8123,0.76,0.72,0.897,1,conditional,false,"create_incident",3
53656acb-5ab2-4b3b-b4ac-f49818371148,2026-02-02T22:15:59.000Z,19,splunk,P4,"Index volume spike detected",false,1,0.911,1,0.802,0.763,1,human_review_anomaly,true,"",11
f85e33ad-0aa0-47f0-a5f1-d726d8546190,2026-02-02T07:22:40.000Z,19,aws-cloudwatch,P3,"S3 bucket access denied anomaly",false,0.701,0.7642,0.701,0.645,0.868,1,conditional,false,"create_incident",9
4e0be18c-5ae4-4d70-ab9b-674acb73a874,2026-02-02T05:15:47.000Z,19,datadog,P2,"Database query latency p99 exceeds SLA",false,0.806,0.7573,0.806,0.787,0.625,0.8,conditional,true,"create_incident (gated);page_oncall (gated)",16
1214831e-d4e6-4f86-bb96-f2adf3c4761b,2026-02-02T02:00:58.000Z,19,newrelic,P3,"Infrastructure host not reporting",false,0.887,0.803,0.887,0.525,0.883,0.6,conditional,false,"create_incident",3
5dc66234-49cc-45a6-ba6f-63cf5239b0ed,2026-02-02T21:47:30.000Z,19,splunk,P3,"Correlation: multi-source outage pattern",false,0.931,0.9155,0.931,1,0.8,1,auto_execute,false,"create_incident",6
c8947962-0f30-451a-a2cc-1e40c70a0926,2026-02-02T05:10:26.000Z,19,aws-cloudwatch,P2,"Lambda function error rate above threshold",false,0.96,0.8913,0.96,0.957,0.751,0.8,conditional,true,"create_incident (gated);page_oncall (gated)",3
a41e3158-237e-4d31-8545-b9e9068a1b73,2026-02-02T01:35:00.000Z,19,datadog,P3,"Custom metric threshold: cart-abandonment-rate",true,,,,,,,suppressed_by_rule,false,"",4
7f21b525-ae22-446d-a334-9fde2b04ac00,2026-02-02T18:46:10.000Z,19,newrelic,P4,"Key transaction SLA violation",false,0.761,0.8397,0.761,0.728,1,1,conditional,false,"",17
ca1288de-976d-44e1-a2a2-0cb7ca593471,2026-02-02T10:02:07.000Z,19,splunk,P4,"Notable event: data exfiltration pattern",false,0.716,0.7951,0.716,0.881,0.82,1,conditional,false,"",9
17697887-3ef0-4574-bfbd-8bdb75aa3699,2026-02-02T07:44:40.000Z,19,aws-cloudwatch,P3,"DynamoDB throttled reads on user-sessions",false,0.851,0.8536,0.851,0.521,1,1,conditional,false,"create_incident",3
242191d8-ef4d-49a1-801a-575c829b0de6,2026-02-02T19:00:49.000Z,19,datadog,P3,"Container restart loop detected",false,0.813,0.8555,0.813,0.66,1,1,conditional,false,"create_incident",4
601d074d-91a0-45be-ad9a-8999d1a59ffe,2026-02-02T00:36:59.000Z,19,newrelic,noise,"Transaction error rate elevated on /api/orders",false,0.813,0.8408,0.813,0.905,0.874,0.8,conditional,false,"",3
60aa47f1-a444-484c-a1e9-1039575dca56,2026-02-02T10:16:07.000Z,19,splunk,P3,"Scheduled search failure",false,0.722,0.8146,0.722,0.846,0.907,1,conditional,false,"create_incident",11
5e9209e5-e2ee-440f-9762-9dd9b530c4d8,2026-02-02T06:21:10.000Z,19,aws-cloudwatch,P2,"EC2 CPU utilization exceeds 95% on prod-web-6",false,0.781,0.8642,0.781,0.953,0.923,1,conditional,false,"create_incident;page_oncall",9
f4623eb7-97c8-4155-9463-74f0120892e1,2026-02-02T22:08:08.000Z,19,datadog,noise,"Custom metric threshold: cart-abandonment-rate",false,0.955,0.8369,0.955,0.543,0.712,1,conditional,false,"",16
90ff2825-63ac-4f0f-b0b4-ba9988095834,2026-02-02T08:14:27.000Z,19,newrelic,P4,"Apdex score below threshold on web-frontend",true,,,,,,,suppressed_by_rule,false,"",5
f10162ad-ab46-4527-a9f5-9bef20d66bec,2026-02-02T00:06:33.000Z,19,splunk,P4,"Scheduled search failure",false,0.655,0.7028,0.655,0.714,0.753,0.8,conditional,false,"",18
e4827f82-17e4-44b5-bf38-7beb270f94bc,2026-02-02T23:47:57.000Z,19,aws-cloudwatch,P4,"Lambda function error rate above threshold",false,0.793,0.8482,0.793,0.913,0.939,0.8,conditional,false,"",7
0a491783-0d10-4f41-ba45-97bc36081135,2026-02-02T23:12:42.000Z,19,datadog,P3,"Container restart loop detected",false,0.845,0.8323,0.845,0.812,0.832,0.8,conditional,false,"create_incident",9
bef20193-8375-46f3-878e-9cacdf7991e5,2026-02-02T01:21:25.000Z,19,newrelic,P3,"Workload health degraded: payments-stack",false,0.938,0.9052,0.938,0.873,0.901,0.8,auto_execute,false,"create_incident",16
aa826698-8284-45e3-b59d-98e3ec550566,2026-02-02T05:17:53.000Z,19,splunk,P4,"Forwarder connectivity loss on prod-app-4",false,0.782,0.8482,0.782,0.848,1,0.8,conditional,false,"",10
517f9b8a-dd65-47f9-9d6a-ae6e00465f87,2026-02-02T05:52:31.000Z,19,aws-cloudwatch,P4,"RDS connection count spike on primary-db",false,0.765,0.7946,0.765,0.677,0.922,0.8,conditional,false,"",3
4087717a-db41-46d9-8da6-651a35c39392,2026-02-02T19:07:17.000Z,19,datadog,P4,"Database query latency p99 exceeds SLA",false,0.794,0.7562,0.794,0.615,0.668,1,conditional,false,"",7
c65e90fd-6b55-4e89-a537-0a2194301ec6,2026-02-02T02:23:00.000Z,19,newrelic,P3,"Mobile crash rate increase on iOS app",false,0.963,0.8704,0.963,0.831,0.737,0.8,conditional,false,"create_incident",10
73c6e3a5-fed5-4a23-84a8-4c63092dd7e9,2026-02-02T15:13:36.000Z,19,splunk,P3,"Index volume spike detected",true,,,,,,,suppressed_by_rule,false,"",4
0eacd86a-23fc-49e0-9589-debdc5d494cb,2026-02-02T19:27:55.000Z,19,aws-cloudwatch,noise,"Lambda function error rate above threshold",false,0.514,0.6768,0.514,0.812,0.792,1,human_review,true,"",17
51e2e67a-3e1c-48a9-8cfc-346693834d0d,2026-02-02T19:23:43.000Z,19,datadog,P4,"High latency detected on api-gateway service",true,,,,,,,suppressed_by_rule,false,"",1
482749d3-c144-4d03-ae26-15795c5d7c26,2026-02-02T18:01:04.000Z,19,newrelic,P3,"NRQL alert: slow database queries",false,0.735,0.773,0.735,0.625,0.847,1,conditional,false,"create_incident",7
51da966e-8dfa-4278-9f45-0a879660ab41,2026-02-02T23:53:02.000Z,19,splunk,noise,"Search head cluster replication lag",false,0.942,0.873,0.942,0.77,0.826,0.8,conditional,false,"",17
c8143d24-1536-4ef8-bd84-51779c353cea,2026-02-02T11:27:42.000Z,19,aws-cloudwatch,P3,"EC2 CPU utilization exceeds 95% on prod-web-9",true,,,,,,,suppressed_by_rule,false,"",5
411ddd70-1be7-4727-b2af-8cf2a21df580,2026-02-02T20:37:28.000Z,19,datadog,P3,"Memory usage critical on k8s node prod-worker-2",true,,,,,,,suppressed_by_rule,false,"",5
f32c3be0-9fa2-4990-b52b-88c2a4af646a,2026-02-02T10:31:17.000Z,19,newrelic,P4,"Infrastructure host not reporting",false,0.901,0.8786,0.901,0.754,0.86,1,conditional,false,"",3
176cdef9-8af4-4ea1-a176-0aebdfa1e8fc,2026-02-02T17:29:42.000Z,19,splunk,P3,"Correlation: multi-source outage pattern",false,0.844,0.8067,0.844,0.733,0.699,1,conditional,false,"create_incident",5
85a6bb14-c687-49f8-88f9-6d07b189ca66,2026-02-02T22:18:04.000Z,19,aws-cloudwatch,P4,"CloudFront origin timeout",false,0.623,0.7501,0.623,0.749,0.905,1,conditional,false,"",7
890b5324-f402-41fd-a68c-514ebce59bb8,2026-02-02T19:25:53.000Z,19,datadog,noise,"Memory usage critical on k8s node prod-worker-5",false,0.874,0.8368,0.874,0.549,0.87,1,conditional,false,"",6
c5d8393e-04b9-4918-b872-53e0ebc3290e,2026-02-02T00:49:57.000Z,19,newrelic,P4,"Transaction error rate elevated on /api/orders",true,,,,,,,suppressed_by_rule,false,"",3
732e24ef-0850-4d8f-9a4b-e2b656f90181,2026-02-02T09:12:02.000Z,19,splunk,P3,"Log ingestion delay exceeding 5 minutes",false,0.872,0.884,0.872,0.867,0.872,1,conditional,false,"create_incident",8
55212fe7-ea78-49d1-aa3f-978f027117bd,2026-02-02T07:36:40.000Z,19,aws-cloudwatch,P3,"Lambda function error rate above threshold",false,0.899,0.8562,0.899,0.851,0.716,1,conditional,false,"create_incident",4
008c45b4-8e2f-4c10-961a-8808d410a4e0,2026-02-02T12:58:00.000Z,19,datadog,P4,"Memory usage critical on k8s node prod-worker-2",false,0.928,0.9278,0.928,0.949,0.886,1,auto_execute,false,"",18
1b6bc351-be4d-43ae-8df9-b6f128dcac1c,2026-02-02T08:53:19.000Z,19,newrelic,P3,"Distributed trace anomaly detected",false,0.864,0.8703,0.864,0.729,0.916,1,conditional,false,"create_incident",8
7ed1e4f6-571d-4945-a034-53392bc7e0e0,2026-02-02T17:48:36.000Z,19,splunk,P4,"Correlation: multi-source outage pattern",false,0.766,0.8453,0.766,0.887,0.917,1,conditional,false,"",13
9c0e50ec-22b1-4f01-90ba-733d2f817070,2026-02-02T01:43:46.000Z,19,aws-cloudwatch,noise,"DynamoDB throttled reads on user-sessions",false,0.855,0.8655,0.855,0.795,0.955,0.8,conditional,false,"",13
13316e27-958a-4f23-a738-d20503d0846e,2026-02-02T01:39:23.000Z,19,datadog,noise,"High latency detected on api-gateway service",true,,,,,,,suppressed_by_rule,false,"",2
5119ee9b-b101-4388-8bd7-585f28bc7df2,2026-02-02T00:19:13.000Z,19,newrelic,noise,"NRQL alert: slow database queries",false,0.649,0.7135,0.649,0.66,0.84,0.8,conditional,false,"",18
ed7d12da-4d21-4384-bdc7-dc3c45116be4,2026-02-02T01:11:47.000Z,19,splunk,noise,"Forwarder connectivity loss on prod-app-1",false,0.843,0.8299,0.843,0.866,0.794,0.8,conditional,false,"",4
a592c53a-1540-43fb-85e9-bd04223956a9,2026-02-02T23:39:35.000Z,19,aws-cloudwatch,P4,"ECS task stopped unexpectedly",false,1,0.8781,1,0.706,0.769,0.8,human_review_anomaly,true,"",9
7f4e0a00-f777-47ee-97d7-f32eae87be1d,2026-02-02T11:20:03.000Z,19,datadog,P3,"Container restart loop detected",false,0.746,0.7916,0.746,0.581,0.926,1,conditional,false,"create_incident",13
40e5f148-38e3-45ad-8545-e8604ba51602,2026-02-02T17:15:09.000Z,19,newrelic,noise,"Synthetic monitor failure: checkout-flow",false,0.773,0.8173,0.773,0.752,0.872,1,conditional,false,"",11
719abbf3-752f-407d-bcf0-65c2f621cdce,2026-02-02T03:29:58.000Z,19,splunk,P3,"Scheduled search failure",false,0.848,0.8379,0.848,0.663,0.938,0.8,conditional,false,"create_incident",12
5c7b69b7-df37-41ff-8798-e08246b8c05d,2026-02-02T13:51:01.000Z,19,aws-cloudwatch,P4,"Lambda function error rate above threshold",false,0.902,0.87,0.902,0.83,0.778,1,conditional,false,"",18
b48527bc-e8b4-4c57-97d7-e49fe2df677d,2026-02-02T11:16:52.000Z,19,datadog,P4,"Log volume anomaly on auth-service",false,0.923,0.8521,0.923,0.701,0.742,1,conditional,false,"",5
7926aa83-e257-4da9-ad46-9f75dded827d,2026-02-02T01:05:06.000Z,19,newrelic,P4,"Key transaction SLA violation",true,,,,,,,suppressed_by_rule,false,"",1
ab3c9fe6-4525-4ee8-a620-0b2c242685fa,2026-02-02T10:52:01.000Z,19,splunk,P3,"Log ingestion delay exceeding 5 minutes",false,0.911,0.8859,0.911,0.686,0.91,1,conditional,false,"create_incident",13
68ea3e8a-b140-42ac-9389-32bf152954f4,2026-02-02T00:01:43.000Z,19,aws-cloudwatch,P3,"SQS dead-letter queue depth increasing",false,0.759,0.7973,0.759,0.737,0.909,0.8,conditional,false,"create_incident",8
261d3c73-502e-4af1-8bc5-349648db7b2a,2026-02-02T06:20:36.000Z,19,datadog,P3,"Log volume anomaly on auth-service",false,0.942,0.9116,0.942,0.604,1,1,auto_execute,false,"create_incident",16
d4d24433-6b88-44e9-a877-678677509e74,2026-02-02T19:39:05.000Z,19,newrelic,noise,"Infrastructure host not reporting",true,,,,,,,suppressed_by_rule,false,"",4
0f5df36d-db1c-4e58-8b79-9b309cefd8b2,2026-02-02T17:52:02.000Z,19,splunk,noise,"Notable event: data exfiltration pattern",false,0.96,0.9217,0.96,0.655,0.974,1,auto_execute,false,"",3
ca05760f-6f63-4884-bbd0-c12f4326ab9c,2026-02-02T02:17:28.000Z,19,aws-cloudwatch,P4,"DynamoDB throttled reads on user-sessions",true,,,,,,,suppressed_by_rule,false,"",3
94a24e8f-fdba-4dd0-820a-94d8a17fb175,2026-02-02T04:52:28.000Z,19,datadog,P4,"Network packet loss on prod-vpc",false,0.899,0.8486,0.899,0.987,0.684,0.8,conditional,false,"",17
83e53e01-603a-4b7c-8e0b-1722d1821a68,2026-02-02T08:31:33.000Z,19,newrelic,P4,"Synthetic monitor failure: checkout-flow",true,,,,,,,suppressed_by_rule,false,"",5
6c35611d-fea6-459c-ac3c-f83beb441ffa,2026-02-02T02:04:09.000Z,19,splunk,P4,"Alert: unauthorized access attempt",false,0.412,0.5405,0.412,0.495,0.761,0.7,human_review,true,"",18
c2cabe91-70ab-4007-a044-b2a541c775af,2026-02-02T12:10:48.000Z,19,aws-cloudwatch,noise,"Route53 health check failing",false,0.636,0.7617,0.636,0.788,0.902,1,conditional,false,"",16
62f6b8d4-5798-483b-b78f-e9783e62cb3e,2026-02-02T22:02:12.000Z,19,datadog,P4,"APM trace error spike on payment-processor",false,1,0.9391,1,0.844,0.85,1,human_review_anomaly,true,"",16
ddaed478-324b-4f92-b230-9f382dd4fc0a,2026-02-02T08:54:15.000Z,19,newrelic,P4,"Transaction error rate elevated on /api/orders",false,0.744,0.774,0.744,0.763,0.75,1,conditional,false,"",12
17f1abf9-bebf-4a11-8fe4-db0accc11174,2026-02-02T06:29:51.000Z,19,splunk,P2,"Index volume spike detected",false,0.87,0.8333,0.87,0.547,0.865,1,conditional,false,"create_incident;page_oncall",10
90612d3f-c793-43d4-9700-95156867e5d9,2026-02-02T21:54:42.000Z,19,aws-cloudwatch,P3,"CloudFront origin timeout",false,0.722,0.7497,0.722,0.488,0.862,1,conditional,true,"create_incident (gated)",11
abcbba23-50b4-48c0-b3a6-bedb6e7f5ddb,2026-02-02T14:44:19.000Z,19,datadog,P3,"Disk IOPS saturated on data-warehouse",false,0.693,0.7359,0.693,0.468,0.877,1,conditional,false,"create_incident",13
43b7a1e1-12ea-4134-8907-e0f5ffc63011,2026-02-02T16:54:38.000Z,19,newrelic,noise,"NRQL alert: slow database queries",false,0.918,0.9359,0.918,0.846,1,1,auto_execute,false,"",11
24d36acf-ad8a-4152-bd7a-3a2a6ddbb887,2026-02-02T22:36:37.000Z,19,splunk,P2,"Alert: unauthorized access attempt",false,0.896,0.8368,0.896,0.542,0.83,1,conditional,false,"create_incident;page_oncall",12
b9731ed3-31c1-4b7a-a4ae-3de3d3c9e77c,2026-02-02T10:25:04.000Z,19,aws-cloudwatch,P4,"Route53 health check failing",false,0.657,0.7623,0.657,0.772,0.872,1,conditional,false,"",6
aa89a254-943f-47b9-80c0-46252c381f28,2026-02-02T07:31:13.000Z,19,datadog,P3,"Network packet loss on prod-vpc",false,0.913,0.8433,0.913,0.825,0.652,1,conditional,false,"create_incident",17
1d83b184-b849-4033-9de7-349fd555645f,2026-02-02T20:52:39.000Z,19,newrelic,P3,"NRQL alert: slow database queries",false,0.967,0.957,0.967,0.83,0.996,1,auto_execute,false,"create_incident",3
333ad5b9-0d21-4f84-bd85-19eceb28c577,2026-02-02T23:32:15.000Z,19,splunk,P3,"Correlation: multi-source outage pattern",true,,,,,,,suppressed_by_rule,false,"",1
b4fdfb63-dc6c-4846-88e8-d7347bbdf4e4,2026-02-02T23:11:01.000Z,19,aws-cloudwatch,noise,"Route53 health check failing",false,0.884,0.8448,0.884,0.827,0.795,0.8,conditional,false,"",3
731b8374-3ea9-4d02-a5b8-207c57b638da,2026-02-02T02:04:20.000Z,19,datadog,P3,"Network packet loss on prod-vpc",true,,,,,,,suppressed_by_rule,false,"",3
a4b4bce0-b85e-4b47-94da-f238221fae9d,2026-02-02T00:40:07.000Z,19,newrelic,P3,"Workload health degraded: payments-stack",false,0.699,0.7547,0.699,0.603,0.939,0.8,conditional,false,"create_incident",6
4236f149-ef4b-4350-a085-860cffba117b,2026-02-02T05:08:01.000Z,19,splunk,P3,"Log ingestion delay exceeding 5 minutes",true,,,,,,,suppressed_by_rule,false,"",5
46ecb020-0848-4fd8-bead-debaf23b1c57,2026-02-02T13:29:58.000Z,19,aws-cloudwatch,noise,"ECS task stopped unexpectedly",true,,,,,,,suppressed_by_rule,false,"",2
c3d22635-21d8-4a20-8936-a83408f96bdf,2026-02-02T11:39:27.000Z,19,datadog,P4,"Memory usage critical on k8s node prod-worker-5",true,,,,,,,suppressed_by_rule,false,"",1
4906074a-8a5a-4b53-8c36-7bb23f7e4f00,2026-02-02T22:00:57.000Z,19,newrelic,P3,"Key transaction SLA violation",false,0.831,0.7957,0.831,0.698,0.702,1,conditional,false,"create_incident",3
dbb35583-3ba4-4f25-adc1-930e10523b3c,2026-02-02T21:27:22.000Z,19,splunk,noise,"Correlation search: suspicious API activity",false,0.87,0.8557,0.87,0.773,0.819,1,conditional,false,"",12
a427d8c0-1281-47b9-b4c1-128ac13b7960,2026-02-02T06:17:14.000Z,19,aws-cloudwatch,noise,"CloudFront origin timeout",false,0.639,0.7513,0.639,0.724,0.893,1,conditional,false,"",16
f85654e0-ee60-4d7d-b36d-79d3ba8d37c9,2026-02-02T08:34:16.000Z,19,datadog,P3,"High latency detected on api-gateway service",false,0.809,0.8642,0.809,0.766,0.979,1,conditional,false,"create_incident",17
0933ac44-d164-4354-89d2-ba4856638629,2026-02-02T04:19:23.000Z,19,newrelic,P3,"Synthetic monitor failure: checkout-flow",false,0.78,0.7851,0.78,0.694,0.844,0.8,conditional,false,"create_incident",4
31869d13-036e-49d9-8233-c5b6924c04bb,2026-02-02T07:55:00.000Z,19,splunk,P3,"Scheduled search failure",false,0.902,0.8722,0.902,0.955,0.712,1,conditional,false,"create_incident",15
2a633fe2-4989-4ebc-b86e-526db790d350,2026-02-02T12:41:22.000Z,19,aws-cloudwatch,P4,"EC2 CPU utilization exceeds 95% on prod-web-11",true,,,,,,,suppressed_by_rule,false,"",5
6ea1c917-3674-4f0a-ab3b-534a35455927,2026-02-02T04:11:16.000Z,19,datadog,P3,"Custom metric threshold: cart-abandonment-rate",false,0.926,0.8743,0.926,0.857,0.811,0.8,conditional,false,"create_incident",10
21ae8834-7fdd-46c8-846d-e5468b2d4110,2026-02-02T15:07:18.000Z,19,newrelic,P2,"NRQL alert: slow database queries",false,0.996,0.9112,0.996,0.626,0.877,1,auto_execute,false,"create_incident;page_oncall",16
134243fd-34e3-491b-b271-4d0390b86e3f,2026-02-02T10:35:04.000Z,19,splunk,P3,"Index volume spike detected",false,0.9,0.901,0.9,1,0.804,1,auto_execute,false,"create_incident",4
e5147d4d-98ae-4584-afc5-2c1252d887b2,2026-02-02T00:44:44.000Z,19,aws-cloudwatch,noise,"SQS dead-letter queue depth increasing",false,0.603,0.6551,0.603,0.772,0.631,0.8,human_review,true,"",13
3ebbea9d-5c5d-41ab-b3f9-5190c2302223,2026-02-02T02:04:22.000Z,19,datadog,noise,"APM trace error spike on payment-processor",true,,,,,,,suppressed_by_rule,false,"",1
dc4cf499-437f-4d21-8864-ff28d5166885,2026-02-02T10:14:37.000Z,19,newrelic,noise,"Workload health degraded: payments-stack",false,0.743,0.8254,0.743,0.951,0.845,1,conditional,false,"",16
3dd1e38d-6472-4077-b3e5-80ab5c9c99f4,2026-02-02T13:49:36.000Z,19,splunk,P3,"Correlation search: suspicious API activity",false,0.765,0.8216,0.765,0.791,0.882,1,conditional,false,"create_incident",7
92585ba1-21bc-42c6-99d0-f53bf419085b,2026-02-02T15:13:49.000Z,19,aws-cloudwatch,P1,"SQS dead-letter queue depth increasing",false,0.848,0.8359,0.848,0.803,0.766,1,conditional,true,"create_incident (gated);declare_mim (gated);page_oncall (gated)",16
4616736d-08fd-4ca5-b00f-180a890fa63f,2026-02-02T19:03:56.000Z,19,datadog,P2,"Memory usage critical on k8s node prod-worker-9",true,,,,,,,suppressed_by_rule,false,"",3
48057758-3ea8-42bc-b9ce-088f67d33c5e,2026-02-02T18:24:34.000Z,19,newrelic,P3,"NRQL alert: slow database queries",false,0.633,0.7038,0.633,0.647,0.761,1,conditional,false,"create_incident",16
8062faca-583f-4ec3-914f-d5bc05f330b8,2026-02-02T16:48:23.000Z,19,splunk,P4,"Search head cluster replication lag",false,0.836,0.8881,0.836,0.801,1,1,conditional,false,"",7
ad030847-b7e1-4d66-abd5-002aff3a0ea2,2026-02-02T04:14:11.000Z,19,aws-cloudwatch,P3,"EC2 CPU utilization exceeds 95% on prod-web-11",false,0.735,0.7191,0.735,0.644,0.7,0.8,conditional,false,"create_incident",7
68ec3e95-47d1-4bbb-bbca-85226cd07f22,2026-02-02T12:48:28.000Z,19,datadog,noise,"Log volume anomaly on auth-service",false,0.779,0.8403,0.779,0.742,0.958,1,conditional,false,"",12
63d4974f-4560-4900-bf9f-0e8b993072eb,2026-02-02T23:51:13.000Z,19,newrelic,P2,"Mobile crash rate increase on iOS app",true,,,,,,,suppressed_by_rule,false,"",3
d852c881-4705-4583-bc3c-94efd0de49ca,2026-02-02T22:43:16.000Z,19,splunk,P3,"Forwarder connectivity loss on prod-app-1",false,0.673,0.7317,0.673,0.803,0.859,0.6,conditional,false,"create_incident",6
12db9ed3-2537-43f3-bcaf-ec126e9e7eb2,2026-02-02T23:43:27.000Z,19,aws-cloudwatch,P3,"S3 bucket access denied anomaly",false,0.807,0.7665,0.807,0.568,0.791,0.8,conditional,false,"create_incident",10
58a53eff-534b-4ee6-b1e8-d4dc4c468a79,2026-02-02T03:39:14.000Z,19,datadog,P4,"Custom metric threshold: cart-abandonment-rate",false,0.74,0.8131,0.74,0.824,0.958,0.8,conditional,false,"",6
7af89f0c-3582-4ddc-82c7-3ebf4c36ae2c,2026-02-02T22:48:46.000Z,19,newrelic,P3,"NRQL alert: slow database queries",false,0.738,0.7768,0.738,0.802,0.75,1,conditional,false,"create_incident",14
